*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.2.000 -release  DEC 29, 2025 16:23:24

*RUN   1        : F1 NE 4                   RICER048 CRDA1201    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : CRDA1201 WH ESSAI VARIETE DAROU PAKA 2012
 DATA PATH      :
 TREATMENT  1   : F1 NE 4                   RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-4545-100   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2012 296   144    90  13.0     5  0.79   582  2225   966   481  1244  4052  5082  24.5 0.238   270 0.606 0.738 0.000 0.000 0.000   0.00  77.59 135.9  0.00  0.00  1.00  1.29  1.17  0.83  0.81  0.81     92      0   1611
 2012 297   145    91  13.0     5  0.78   582  2256   987   483  1265  4104  5193  24.4 0.240   270 0.172 0.448 0.000 0.000 0.000   0.00  77.96 134.8  0.00  0.00  1.00  1.29  1.17  0.83  0.81  0.81     98      0   1628
 2012 298   146    92  13.0     5  0.77   582  2264  1003   482  1282  4128  5281  24.3 0.243   270 0.341 0.560 0.000 0.000 0.000   0.00  78.25 132.6  0.00  0.00  1.00  1.28  1.17  0.84  0.82  0.82    105      0   1646
 2012 299   147    93  13.0     5  0.76   581  2274  1011   481  1290  4145  5323  24.2 0.244   270 0.686 0.791 0.000 0.000 0.000   0.00  78.38 130.0  0.00  0.00  1.00  1.28  1.17  0.84  0.82  0.82    112      0   1664
 2012 300   148    94  13.0     5  0.74   581  2282  1018   479  1297  4160  5357  24.2 0.245   270 0.733 0.822 0.000 0.000 0.000   0.00  78.49 127.4  0.00  0.00  1.00  1.27  1.17  0.84  0.82  0.82    120      0   1681
 2012 301   149    95  13.0     5  0.72   580  2290  1026   478  1305  4175  5399  24.2 0.246   270 0.674 0.783 0.000 0.000 0.000   0.00  78.62 123.2  0.00  0.00  1.00  1.27  1.17  0.84  0.82  0.82    128      0   1698
 2012 302   150    96  13.0     5  0.70   580  2303  1037   477  1316  4199  5459  24.1 0.247   270 0.509 0.672 0.000 0.000 0.000   0.00  78.81 120.2  0.00  0.00  1.00  1.27  1.17  0.84  0.82  0.82    136      0   1715
 2012 303   151    97  13.0     5  0.69   580  2314  1060   476  1339  4233  5580  24.0 0.250   270 0.000 0.000 0.000 0.000 0.000   0.00  79.17 119.2  0.00  0.00  1.00  1.28  1.16  0.84  0.82  0.82    145      0   1732
 2012 304   152    98  13.0     5  0.67   579  2324  1070   475  1349  4253  5632  24.0 0.252   270 0.563 0.708 0.000 0.000 0.000   0.00  79.33 115.9  0.00  0.00  1.00  1.28  1.16  0.84  0.82  0.82    154      0   1748
 2012 305   153    99  13.0     5  0.65   579  2331  1075   473  1354  4264  5660  23.9 0.252   270 0.767 0.844 0.000 0.000 0.000   0.00  79.41 111.6  0.00  0.00  1.00  1.27  1.16  0.84  0.82  0.82    164      0   1765
 2012 306   154   100  13.0     5  0.62   578  2336  1080   470  1359  4273  5684  23.9 0.253   270 0.794 0.863 0.000 0.000 0.000   0.00  79.48 107.3  0.00  0.00  1.00  1.27  1.16  0.84  0.82  0.82    174      0   1782
 2012 307   155   101  13.0     5  0.60   577  2341  1085   468  1363  4282  5708  23.9 0.253   270 0.806 0.871 0.000 0.000 0.000   0.00  79.55 103.1  0.00  0.00  1.00  1.26  1.15  0.84  0.82  0.82    185      0   1799
 2012 308   156   102  13.0     5  0.57   577  2345  1089   465  1368  4290  5732  23.9 0.254   270 0.809 0.872 0.000 0.000 0.000   0.00  79.61  99.0  0.00  0.00  1.00  1.26  1.15  0.84  0.82  0.82    197      0   1816
 2012 309   157   103  13.0     5  0.57   577  2363  1110   465  1389  4329  5842  23.8 0.256   270 0.110 0.407 0.000 0.000 0.000   0.00  79.92  98.0  0.00  0.00  1.00  1.25  1.15  0.84  0.82  0.82    209      0   1833
 2012 310   158   104  13.0     5  0.54   576  2367  1114   462  1393  4336  5865  23.8 0.257   270 0.813 0.875 0.000 0.000 0.000   0.00  79.98  94.1  0.00  0.00  1.00  1.25  1.14  0.84  0.82  0.82    221      0   1851
 2012 311   159   105  13.0     5  0.52   576  2370  1119   459  1398  4343  5889  23.7 0.258   270 0.812 0.875 0.000 0.000 0.000   0.00  80.05  90.4  0.00  0.00  1.00  1.24  1.14  0.84  0.82  0.82    234      0   1869
 2012 312   160   106  13.0     5  0.50   575  2373  1123   456  1402  4349  5910  23.7 0.258   270 0.815 0.877 0.000 0.000 0.000   0.00  80.10  86.8  0.00  0.00  1.00  1.24  1.13  0.83  0.81  0.82    248      0   1885
 2012 313   161   107  13.0     5  0.48   575  2375  1127   453  1406  4355  5930  23.7 0.259   270 0.826 0.884 0.000 0.000 0.000   0.00  80.16  83.3  0.00  0.00  1.00  1.23  1.13  0.83  0.81  0.82    262      0   1902
 2012 314   162   108  13.0     5  0.46   574  2378  1131   450  1410  4361  5951  23.7 0.259   270 0.817 0.878 0.000 0.000 0.000   0.00  80.21  79.9  0.00  0.00  1.00  1.22  1.12  0.83  0.81  0.82    276      0   1918
 2012 315   163   109  13.0     5  0.44   574  2379  1137   447  1416  4369  5983  23.7 0.260   270 0.669 0.779 0.000 0.000 0.000   0.00  80.30  77.3  0.00  0.00  1.00  1.22  1.12  0.83  0.81  0.82    291      0   1932
 2012 316   164   110  13.0     5  0.43   573  2381  1142   444  1421  4375  6010  23.6 0.261   270 0.709 0.806 0.000 0.000 0.000   0.00  80.37  74.6  0.00  0.00  1.00  1.21  1.11  0.83  0.81  0.81    307      0   1946
 2012 317   165   111  13.0     5  0.41   573  2382  1147   441  1426  4381  6038  23.6 0.262   270 0.735 0.823 0.000 0.000 0.000   0.00  80.44  71.9  0.00  0.00  1.00  1.21  1.11  0.82  0.80  0.81    322      0   1961
 2012 318   166   112  13.0     5  0.40   573  2382  1153   438  1432  4387  6069  23.6 0.263   270 0.717 0.811 0.000 0.000 0.000   0.00  80.53  69.4  0.00  0.00  1.00  1.20  1.10  0.82  0.80  0.81    338      0   1977
 2012 319   167   113  13.0     5  0.38   572  2383  1157   434  1436  4391  6089  23.6 0.263   270 0.831 0.887 0.000 0.000 0.000   0.00  80.58  66.6  0.00  0.00  1.00  1.19  1.09  0.82  0.80  0.81    355      0   1994
 2012 320   168   114  13.0     5  0.36   572  2384  1161   431  1439  4395  6108  23.6 0.264   270 0.836 0.891 0.000 0.000 0.000   0.00  80.63  63.8  0.00  0.00  1.00  1.19  1.09  0.81  0.80  0.81    372      0   2011
 2012 321   169   115  13.0     5  0.35   572  2384  1165   428  1444  4399  6133  23.5 0.265   270 0.824 0.883 0.000 0.000 0.000   0.00  80.69  61.2  0.00  0.00  1.00  1.18  1.08  0.81  0.79  0.80    389      0   2028
 2012 322   170   116  13.0     6  0.35   572  2384  1165   428  1444  4399  6133  23.5 0.265   270 0.806 0.871 0.000 0.000 0.000   0.00  80.69  61.2  0.00  0.00  1.00  1.18  1.08  0.81  0.79  0.80    389      0   2045
 2012 323   171   117  13.0    20  0.35   572  2384  1165   428  1444  4399  6133  23.5 0.265   270 0.834 0.890 0.000 0.000 0.000   0.00  80.69  61.2  0.00  0.00  1.00  1.17  1.07  0.81  0.79  0.80    389      0   2045
 2012 324   172   118  13.0    20  0.35   572  2384  1165   428  1444  4399  6133  23.5 0.265   270 0.830 0.887 0.000 0.000 0.000   0.00  80.69  61.2  0.00  0.00  1.00  1.16  1.07  0.80  0.79  0.80    389      0   2062
