No.DB1;LON;LAT;ELEV;sand;silt;clay;BULK;COARSE;OrganicCarbon;N;PH;Region;SLLL;SDUL;SSAT;clust4Org;clust3Org;clust3
688;-13.53972222;14.02972222;0.054774691;0.528641636;0.251217256;0.220089303;1.572661718;0.057513838;0.76298555;7.090814184;6.001726501;5;0.140735171;0.246860256;0.414746316;1;1;1
689;-13.53972222;14.11972222;0.054975309;0.55527161;0.216445528;0.228210851;1.562527237;0.045857079;0.732523847;6.36578543;6.096074572;5;0.145013669;0.24528239;0.411239458;1;1;1
690;-13.53972222;14.19972222;0.056398148;0.563956203;0.216317227;0.219820212;1.55234703;0.050810644;0.706923809;5.461374891;6.131744139;5;0.139824326;0.23873506;0.409679027;1;1;1
691;-13.53972222;14.28972222;0.059179012;0.572847815;0.220219571;0.206800072;1.563791418;0.060215882;0.669401106;5.441357931;6.077008838;5;0.131767721;0.229444485;0.407840676;1;1;1
692;-13.53972222;14.36972222;0.061040123;0.57095828;0.225225031;0.203764323;1.557679081;0.081696647;0.684154565;5.344356527;6.164480572;5;0.130188301;0.228530744;0.408588074;1;1;1
693;-13.4578364;12.76001954;0.028909548;0.48038421;0.264940037;0.254608613;1.490830995;0.106520859;1.116994214;9.967527116;5.867812962;5;0.164184295;0.279275932;0.432436986;3;2;2
694;-13.45972222;12.92972222;0.064709877;0.45315195;0.269813429;0.27672827;1.499648214;0.180576983;1.329191873;10.57603256;5.742981222;5;0.178463642;0.297818471;0.442981787;3;2;2
695;-13.45972222;13.01972222;0.054311728;0.475513536;0.2761995;0.248383009;1.525910703;0.148446444;1.212075585;8.152797945;5.717801841;5;0.161619406;0.278805673;0.436496602;3;2;2
696;-13.45972222;13.09972222;0.049972222;0.480316776;0.267262987;0.252637081;1.519432226;0.121327425;1.274391991;7.639914938;5.794400673;5;0.164651573;0.28098215;0.437995231;3;2;2
697;-13.45972222;13.18972222;0.039802469;0.484216946;0.258667492;0.257135332;1.529708896;0.106696767;1.079560095;7.924236778;5.814764288;5;0.165249984;0.279179698;0.430652134;3;2;3
698;-13.45972222;13.26972222;0.061067901;0.482493943;0.249848812;0.26764716;1.534241584;0.109162073;0.934426027;7.007288484;5.807408654;5;0.169780562;0.282273236;0.426036821;3;2;3
699;-13.45972222;13.35972222;0.033299383;0.487974288;0.248812068;0.263018575;1.554182092;0.130651586;0.960574384;7.077882705;6.129519397;5;0.167417409;0.279434481;0.426177207;3;2;3
700;-13.45972222;13.43972222;0.055216049;0.478071527;0.263715859;0.258108342;1.549005139;0.117275193;0.893363844;6.052356264;5.804975303;5;0.163941834;0.277707687;0.424990189;3;2;3
701;-13.45972222;13.51972222;0.061342593;0.478647353;0.251572743;0.269689838;1.562524136;0.099505901;0.841851167;6.704692308;5.923688241;5;0.170044808;0.282504113;0.423501766;3;2;3
702;-13.45972222;13.60972222;0.04767284;0.428424631;0.280757491;0.290933336;1.55160872;0.104273006;0.864748532;6.467106772;6.101601328;5;0.182193792;0.301889515;0.431541244;2;2;3
703;-13.45972222;13.68972222;0.056845679;0.457143322;0.273865656;0.268937078;1.58358816;0.102751469;0.849579598;6.062854389;5.83700245;5;0.169650244;0.286070336;0.426308148;3;2;3
704;-13.45972222;13.77972222;0.058583333;0.490578396;0.262418648;0.246976802;1.578589449;0.096812762;0.789118897;6.514310594;5.814059686;5;0.156538063;0.268155711;0.419709896;3;2;3
705;-13.45972222;13.85972222;0.035882716;0.439088241;0.293823393;0.267091836;1.579716618;0.088704711;0.847723298;7.688691949;6.123596387;5;0.168552952;0.288381368;0.428329712;2;2;3
706;-13.45972222;13.94972222;0.040030864;0.419720994;0.306146881;0.274091874;1.575163683;0.0850884;0.767483265;7.017530306;6.096257008;5;0.171770079;0.293967709;0.428300978;2;2;3
707;-13.45972222;14.02972222;0.04641358;0.513006168;0.238673809;0.24823001;1.553364265;0.081523921;0.719496506;7.846027219;6.119932605;5;0.156519006;0.263411688;0.414994442;1;2;3
708;-13.45972222;14.11972222;0.058367284;0.522016088;0.243140844;0.234791621;1.543478292;0.063013472;0.732856022;7.348694302;6.118614963;5;0.148896946;0.25507136;0.4143377;1;1;1
709;-13.45972222;14.19972222;0.058475309;0.537425929;0.248888505;0.213719659;1.518630803;0.050447191;0.748442075;6.093998063;6.242986513;5;0.13686413;0.241615126;0.413474909;1;1;1
710;-13.45972222;14.28972222;0.063691358;0.576711839;0.225184633;0.198035982;1.554899861;0.062453977;0.690389491;5.199035003;6.126368386;5;0.126901032;0.224511791;0.408553808;1;1;1
711;-13.45972222;14.36972222;0.063719136;0.522024218;0.258101335;0.219878972;1.528102692;0.079888522;0.719110556;6.072059528;6.132757294;5;0.14013781;0.247244006;0.413691841;1;1;1
712;-13.36972222;12.75972222;0.064080247;0.46487904;0.275744758;0.259117431;1.447223746;0.153377536;1.138509161;9.575092255;5.720844351;5;0.166879075;0.284566972;0.435096445;3;3;2
713;-13.36972222;12.84972222;0.064839506;0.473761895;0.282260893;0.243751065;1.48463767;0.181529907;1.091409932;9.098730417;5.751832973;5;0.157783886;0.274888868;0.432401992;3;2;2
714;-13.36972222;12.92972222;0.07316358;0.464043127;0.264545107;0.27132389;1.502782857;0.152442585;1.186150013;8.401480783;5.674868748;5;0.174185195;0.291234716;0.436778975;3;2;2
715;-13.36972222;13.01972222;0.058833333;0.491361544;0.260548766;0.248212052;1.526952005;0.136479984;1.290186207;8.985991153;5.709996497;5;0.162384166;0.277163876;0.437296506;3;3;2
716;-13.36972222;13.09972222;0.047604938;0.53250224;0.213143066;0.254470784;1.548827434;0.125145497;1.265467281;8.545489694;5.860832714;5;0.165838276;0.27238252;0.430955474;3;2;1
717;-13.36972222;13.18972222;0.047814815;0.511195297;0.233164517;0.255657563;1.540992456;0.128184282;1.151899531;7.324251373;5.827323979;5;0.16523902;0.274826071;0.429809414;3;2;2
718;-13.36972222;13.26972222;0.020783951;0.4603572;0.261142093;0.278585976;1.576467601;0.111919678;0.952124918;8.469694276;5.924389859;5;0.176089387;0.291767452;0.429647732;3;2;3
719;-13.36972222;13.35972222;0.019466049;0.424178898;0.25861779;0.317152617;1.583380915;0.105483557;0.857454239;7.356663055;6.148207084;5;0.19696165;0.315106555;0.43359608;2;2;3
720;-13.36972222;13.43972222;0.052604938;0.465867233;0.255497974;0.278448606;1.563366539;0.117437976;0.905027801;5.979443192;5.830409716;5;0.175596255;0.290040618;0.42741563;3;2;3
721;-13.36972222;13.51972222;0.06412037;0.459863345;0.276653916;0.263359627;1.534735582;0.10810353;1.003968019;6.791515212;5.856631581;5;0.167956633;0.285319011;0.431086806;3;2;3
722;-13.36972222;13.60972222;0.062280864;0.447560315;0.28497982;0.267410405;1.561854211;0.080078842;0.794280591;6.318861742;5.910090157;5;0.168249058;0.286186127;0.425489948;3;2;3
723;-13.36972222;13.68972222;0.053787037;0.467790148;0.27893973;0.25323099;1.555859853;0.108774462;0.819036621;6.16104781;5.883057549;5;0.160418213;0.275987471;0.42342127;3;2;3
724;-13.36972222;13.77972222;0.064419753;0.468882229;0.299730025;0.231443419;1.565319216;0.096306845;0.931461032;6.682137232;5.933308679;5;0.149161659;0.267189908;0.426922131;3;2;3
725;-13.36972222;13.85972222;0.060496914;0.468855827;0.275420055;0.255472466;1.580813643;0.103188344;0.762416287;6.400970499;5.859767946;5;0.161139953;0.275961689;0.421394313;3;2;3
726;-13.36972222;13.94972222;0.059682099;0.513810694;0.237216089;0.249022712;1.580496423;0.094272493;0.791718804;7.317256279;5.995759571;5;0.157730327;0.2649033;0.417390428;1;2;1
727;-13.36972222;14.02972222;0.048246914;0.479263744;0.266402219;0.2544368;1.555073618;0.097613086;0.721718687;6.094216816;6.1034532;5;0.160139705;0.272855599;0.418801768;3;2;3
728;-13.36972222;14.11972222;0.059234568;0.550515705;0.228094612;0.22140451;1.540675501;0.056269193;0.772420407;5.958319534;6.001172237;5;0.141542921;0.243418041;0.413153268;1;1;1
729;-13.36972222;14.19972222;0.059734568;0.535505073;0.226764199;0.237880593;1.521308991;0.070985885;0.729761408;6.36220466;6.073614116;5;0.15062189;0.254033539;0.412967412;1;1;1
730;-13.36972222;14.28972222;0.062941358;0.557230524;0.241940513;0.200745602;1.53208705;0.053630141;0.745863588;5.574139353;6.096130621;5;0.129248632;0.23096902;0.411996151;1;1;1
731;-13.36972222;14.36972222;0.064608025;0.543709121;0.249106792;0.207120487;1.532529169;0.066246595;0.721715757;5.501118108;6.23154519;5;0.132710659;0.236486183;0.412011303;1;1;1
732;-13.36972222;14.45972222;0.058438272;0.541803789;0.247699392;0.210580183;1.54698704;0.054609825;0.741816617;6.0602327;6.12070692;5;0.13495649;0.239017556;0.412890597;1;1;1
733;-13.28972222;12.67972222;0.078354938;0.470180384;0.275206508;0.254665979;1.436878202;0.204319068;1.20346699;10.10135258;5.705975568;5;0.165037243;0.282582288;0.436745102;3;3;2
734;-13.28972222;12.75972222;0.097833333;0.46257918;0.257950367;0.279368852;1.43729529;0.172997434;1.178291403;9.64371163;5.683309169;5;0.178616945;0.295173451;0.436692726;3;3;2
735;-13.28972222;12.84972222;0.062888889;0.47904392;0.257335326;0.263694193;1.508730443;0.155498498;1.169365125;9.604106704;5.749938844;5;0.16981275;0.284722154;0.434303608;3;2;2
736;-13.28972222;12.92972222;0.051524691;0.509840705;0.247154788;0.242863046;1.506416398;0.150396062;1.136306738;8.963510608;5.704906005;5;0.157835824;0.268537305;0.429811396;3;3;2
737;-13.28972222;13.01972222;0.026901235;0.509553233;0.247852292;0.242264892;1.502845465;0.11445786;1.314736477;8.629823374;5.790851614;5;0.159385373;0.271439526;0.436160146;3;3;2
738;-13.28972222;13.09972222;0.03582716;0.504059485;0.263876055;0.231978838;1.540403004;0.111490117;1.225721315;8.081453724;5.884055279;5;0.152633104;0.265960326;0.434092579;3;2;3
739;-13.28972222;13.18972222;0.035598765;0.503865167;0.24177279;0.254493225;1.543173039;0.123122378;1.164827644;7.545896253;5.917222886;5;0.164685905;0.275787965;0.431184742;3;2;3
740;-13.28972222;13.26972222;0.069277778;0.500362942;0.255000527;0.24477552;1.565278249;0.118012166;0.919965417;7.039723006;5.74864163;5;0.156635026;0.267474155;0.423242016;3;2;3
741;-13.28972222;13.35972222;0.065287037;0.48674103;0.260932991;0.252378444;1.566877503;0.135843678;0.879244657;6.172326672;5.900840701;5;0.160544535;0.273067072;0.423400979;3;2;3
742;-13.28972222;13.43972222;0.034524691;0.468929727;0.266823321;0.264356191;1.550867309;0.140979094;0.880282727;6.108641211;5.754389327;5;0.167356605;0.282210058;0.42577749;3;2;3
743;-13.28972222;13.51972222;0.067833333;0.446245824;0.289798178;0.263987516;1.543583399;0.087185976;0.934510908;6.462305303;5.887779727;5;0.167617769;0.2869649;0.430361641;3;2;3
744;-13.28972222;13.60972222;0.06207716;0.458993096;0.291871664;0.249250616;1.561226262;0.111889837;0.820627889;5.750399616;5.827738021;5;0.158162993;0.275719677;0.424302338;3;2;3
745;-13.28972222;13.68972222;0.063540123;0.44407912;0.287305423;0.268432899;1.550349969;0.096644331;0.90666926;6.80580261;5.970532537;5;0.169869724;0.289037608;0.429824152;3;2;3
746;-13.28972222;13.77972222;0.057469136;0.438508324;0.285294902;0.276038822;1.567207678;0.095112234;0.836961974;7.016650643;6.041272903;5;0.173532833;0.292609221;0.428494448;2;2;3
747;-13.28972222;13.85972222;0.065787037;0.425749128;0.292232928;0.281863275;1.571285077;0.086978649;0.775299946;7.124333241;5.90317694;5;0.176265997;0.296730881;0.428374009;2;2;3
748;-13.28972222;13.94972222;0.063432099;0.496405403;0.272147817;0.231228407;1.570244987;0.094702732;0.76083066;7.118803051;5.925009356;5;0.1471991;0.258715512;0.417741063;3;2;3
749;-13.28972222;14.02972222;0.055746914;0.446365734;0.283127717;0.270496775;1.559172705;0.113970731;0.7029372;5.897310503;6.067164837;5;0.169160922;0.286501106;0.42268759;2;2;3
750;-13.28972222;14.11972222;0.034287037;0.506944606;0.245915079;0.247323875;1.541609321;0.053752045;0.735662125;7.946138498;6.164041626;5;0.156172008;0.264356938;0.416149227;3;2;3
751;-13.28972222;14.19972222;0.055604938;0.529831508;0.219178738;0.251027529;1.519796308;0.065458784;0.747566264;6.037576296;5.94386968;5;0.158414267;0.262220048;0.4142551;1;1;1
752;-13.28972222;14.28972222;0.066305556;0.545710802;0.245471654;0.208682198;1.529392168;0.063261669;0.74915732;5.999567396;6.105904826;5;0.13393025;0.237408919;0.412873182;1;1;1
753;-13.28972222;14.36972222;0.067123457;0.530002789;0.250199574;0.219651499;1.527327377;0.055076343;0.748065385;5.341302514;6.172131672;5;0.14030928;0.246091565;0.414074423;1;1;1
754;-13.28972222;14.45972222;0.069895062;0.515422187;0.262612212;0.221920222;1.513271699;0.057484084;0.692860327;5.511664711;6.101366755;5;0.141043785;0.249095252;0.413307887;1;1;1
755;-13.28972222;14.53972222;0.071342593;0.569092346;0.220986786;0.209956728;1.499538574;0.059805522;0.745108792;5.62637921;6.132780491;5;0.134531437;0.233313556;0.410830901;1;1;1
756;-13.19972222;12.67972222;0.077141975;0.439877585;0.294849869;0.265406731;1.418125461;0.160839962;1.221658567;9.985074694;5.694508439;5;0.171079773;0.293261342;0.44125721;3;3;2
757;-13.19972222;12.75972222;0.087148148;0.449401855;0.290316819;0.260359707;1.457738041;0.14408691;1.059507799;8.933676912;5.601446326;5;0.166762597;0.286662302;0.43427663;3;3;2
758;-13.19972222;12.84972222;0.078685185;0.466388411;0.278331477;0.255033514;1.479673091;0.160358033;1.200704887;9.346293481;5.69238864;5;0.165200283;0.283393702;0.437124345;3;3;2
759;-13.19972222;12.92972222;0.068345679;0.473840277;0.274683367;0.251342527;1.496192903;0.156983423;1.220066546;9.01403017;5.708769067;5;0.163353358;0.280635443;0.43693004;3;3;2
760;-13.19972222;13.09972222;0.078932099;0.484437622;0.29311989;0.222390658;1.536882862;0.144658412;1.191995397;7.955022082;5.733814186;5;0.14683187;0.264588481;0.435373949;3;2;2
761;-13.19972222;13.18972222;0.066302469;0.468136279;0.283729144;0.248133912;1.567159703;0.101533951;1.121904139;7.396405321;5.766220038;5;0.160547535;0.27852171;0.434152947;3;2;3
762;-13.19972222;13.26972222;0.056395062;0.474605849;0.262878785;0.262488859;1.545659738;0.129453762;0.996961117;6.367293067;5.874253608;5;0.167438024;0.28215033;0.42902116;3;2;3
763;-13.19972222;13.35972222;0.060864198;0.485180294;0.257388528;0.257541476;1.540575458;0.129527791;0.918310202;6.549140421;5.856416027;5;0.163877096;0.276546586;0.425010831;3;2;3
764;-13.19972222;13.43972222;0.045317901;0.469521828;0.266131919;0.264543369;1.540249157;0.115415956;0.91239275;6.524982738;5.906334184;5;0.167773227;0.282706065;0.426802143;3;2;3
765;-13.19972222;13.51972222;0.027938272;0.459888649;0.250437157;0.28982079;1.543002973;0.099791089;0.94054039;7.424174124;6.001769241;5;0.182349977;0.297155601;0.42969908;3;2;3
766;-13.19972222;13.60972222;0.030015432;0.462756654;0.275477593;0.261567733;1.563518403;0.095772077;0.871615188;6.810936716;5.994729056;5;0.165676659;0.281824605;0.426120723;3;2;3
767;-13.19972222;13.68972222;0.042802469;0.425887588;0.285916093;0.288285742;1.567563307;0.106334578;0.804814066;6.013851388;6.017118888;5;0.180170599;0.300209733;0.429769296;2;2;3
768;-13.19972222;13.77972222;0.065058642;0.437261513;0.307812704;0.255022969;1.579641355;0.086297509;0.762235222;6.321320033;6.025628822;5;0.160884732;0.281603975;0.424848786;2;2;3
769;-13.19972222;13.85972222;0.068179012;0.443232274;0.290248465;0.26657868;1.561833819;0.079322362;0.761169926;6.975848252;5.996620126;5;0.167462128;0.286050841;0.424806273;2;2;3
770;-13.19972222;13.94972222;0.068104938;0.422382964;0.284318692;0.293442604;1.584858015;0.092333309;0.80419719;6.974977927;6.101041588;5;0.183081359;0.303268835;0.430561782;2;2;3
771;-13.19972222;14.02972222;0.054154321;0.457402317;0.283430177;0.259170419;1.561311986;0.064066845;0.737042803;6.581122528;6.178886329;5;0.163008493;0.279479049;0.421943563;2;2;3
772;-13.19972222;14.11972222;0.06254321;0.525824496;0.238258851;0.235712048;1.536414527;0.083891988;0.74393853;5.479579209;6.045418052;5;0.149541683;0.25501173;0.414375041;1;1;1
773;-13.19972222;14.19972222;0.039509259;0.458692115;0.242317996;0.298918914;1.523096622;0.057887468;0.754048879;8.173574097;6.123841224;5;0.185889572;0.299233113;0.424628621;2;2;3
774;-13.19972222;14.28972222;0.067799383;0.52788716;0.227452815;0.244777924;1.509206551;0.045729933;0.714310617;5.703411662;6.156578775;5;0.154453208;0.258765834;0.413253401;1;1;1
775;-13.19972222;14.36972222;0.069740741;0.517061844;0.268839541;0.214064514;1.524520421;0.044609835;0.700674335;5.522966701;6.281558616;5;0.136589706;0.244959059;0.413362576;1;1;1
776;-13.19972222;14.45972222;0.071898148;0.564806898;0.218620731;0.216438568;1.516947631;0.062176969;0.729788332;5.48906329;6.193577257;5;0.138126357;0.237237453;0.41048041;1;1;1
777;-13.19972222;14.53972222;0.074759259;0.557994271;0.227103539;0.214748536;1.517455217;0.063930367;0.661877516;5.639533162;6.246494939;5;0.136371044;0.236407211;0.40859711;1;1;1
778;-13.11984177;12.7596519;0.050873418;0.498231461;0.244259792;0.257299428;1.440780841;0.146002377;1.225178781;10.78339702;5.876783432;5;0.166856563;0.279169215;0.433857684;3;3;2
779;-13.11972222;13.09972222;0.072503086;0.450534149;0.303195772;0.246249999;1.536342303;0.171328254;1.051355919;8.014239619;5.611214448;5;0.158740339;0.279724269;0.433659691;3;2;2
780;-13.11972222;13.18972222;0.068061728;0.472192226;0.282772632;0.245107427;1.560984434;0.105021967;1.153824111;8.243618382;5.760935145;5;0.159178588;0.276888028;0.434851686;3;2;3
781;-13.11972222;13.26972222;0.071725309;0.459947773;0.275445919;0.264442004;1.564300077;0.102535907;1.030270326;7.071605021;5.948878481;5;0.168819435;0.28623831;0.431999854;3;2;3
782;-13.11972222;13.35972222;0.060311728;0.491567828;0.257159284;0.251398872;1.534335073;0.094011683;0.934848712;7.366376316;5.848781891;5;0.160555123;0.272628574;0.424777469;3;2;3
783;-13.11972222;13.43972222;0.038018519;0.45697445;0.259876853;0.283254734;1.519971051;0.102364311;0.935625613;6.554799148;6.012574751;5;0.178572486;0.294370284;0.429702824;3;2;3
784;-13.11972222;13.51972222;0.055253086;0.447982588;0.266016768;0.286235357;1.549837892;0.093682516;0.954308709;6.390649251;5.813506306;5;0.180391329;0.297610806;0.431590103;3;2;3
785;-13.11972222;13.60972222;0.061151235;0.429407422;0.300371134;0.270208187;1.556665702;0.09295599;0.856687034;6.152530599;5.761462882;5;0.170384905;0.291734754;0.429975335;3;2;3
786;-13.11972222;13.68972222;0.070950617;0.432535935;0.315207793;0.252272044;1.568578097;0.109353202;0.820575355;6.162322962;5.827721119;5;0.159877839;0.282119844;0.427366097;3;2;3
787;-13.11972222;13.77972222;0.031848765;0.417728933;0.286671036;0.295412398;1.561363866;0.095712731;0.875137716;6.958380141;5.912206915;5;0.184774065;0.305954744;0.433578365;2;2;3
788;-13.11972222;13.85972222;0.040780864;0.412975352;0.307111369;0.280025484;1.568990705;0.089940907;0.815997984;6.981745474;6.00307864;5;0.175549548;0.298671346;0.431218963;2;2;3
789;-13.11972222;13.94972222;0.048376543;0.422309603;0.301913606;0.275857006;1.578535462;0.087541061;0.81524832;7.063942348;6.065716711;5;0.173200793;0.295051808;0.429750006;2;2;3
790;-13.11972222;14.02972222;0.070638889;0.481215775;0.261610746;0.257380502;1.584643082;0.064768856;0.752967793;6.35577071;6.100643329;5;0.162138603;0.27447882;0.419788258;2;2;3
791;-13.11972222;14.11972222;0.072314815;0.537348295;0.205489814;0.257166611;1.537543761;0.05337404;0.727066558;5.919457082;6.10544796;5;0.161742219;0.263706741;0.412874365;1;1;1
792;-13.11972222;14.19972222;0.064614198;0.460430919;0.266119397;0.273557738;1.548633777;0.099137262;0.743463036;5.970072573;6.146533288;5;0.171298878;0.286123873;0.422588885;2;2;3
793;-13.11972222;14.28972222;0.065549383;0.553007376;0.229516838;0.217582898;1.5204975;0.055455362;0.691076478;5.582408431;6.131247343;5;0.138379256;0.239420813;0.410041352;1;1;1
794;-13.11972222;14.36972222;0.070817901;0.555389339;0.222384114;0.222154147;1.528479392;0.044540244;0.733415585;5.413983062;6.123811258;5;0.141513441;0.242123312;0.411321601;1;1;1
795;-13.11972222;14.45972222;0.076475309;0.556903405;0.219704805;0.223159331;1.513150988;0.069911195;0.718727486;5.295893361;6.243262155;5;0.141922193;0.24207618;0.410657733;1;1;1
796;-13.11972222;14.53972222;0.077530864;0.563053306;0.222209873;0.214759751;1.522086484;0.07450537;0.693598904;5.564629446;6.156861987;5;0.136730853;0.236017091;0.409345094;1;1;1
797;-13.03972222;13.09972222;0.063361111;0.43375405;0.320671365;0.245461199;1.52418367;0.123174617;1.126957274;8.525525367;5.700147242;5;0.159000753;0.283764647;0.438492861;3;2;3
798;-13.03972222;13.18972222;0.075558642;0.486662772;0.276692379;0.236561526;1.558381316;0.117164869;1.002494072;7.448275553;5.674547072;5;0.152815874;0.267478243;0.427714361;3;2;2
799;-13.03972222;13.26972222;0.048783951;0.466500975;0.263867121;0.269575348;1.546519186;0.106835939;0.973130903;7.229033905;5.902908827;5;0.171200498;0.286647181;0.429334725;3;2;3
800;-13.03972222;13.35972222;0.031095679;0.464167432;0.230326715;0.30571542;1.534895516;0.089795838;0.928384171;7.638546312;5.923703842;5;0.191280127;0.304133469;0.429334317;3;2;3
801;-13.03972222;13.43972222;0.048453704;0.483106516;0.264727125;0.252077047;1.547682102;0.099352247;0.924030241;6.720968748;5.969718875;5;0.160820919;0.274336514;0.425369591;3;2;3
802;-13.03972222;13.51972222;0.049919753;0.479648955;0.244581299;0.275883307;1.542474252;0.118475827;0.866687663;6.277667991;5.897817942;5;0.173816813;0.28580093;0.424379835;3;2;3
803;-13.03972222;13.60972222;0.07532716;0.419740431;0.31965439;0.260662828;1.543500202;0.101626953;0.938419877;6.7231293;5.978827867;5;0.16571902;0.290274351;0.433592926;3;2;3
804;-13.03972222;13.68972222;0.074762346;0.441152133;0.300343575;0.258547061;1.556136329;0.103512453;0.886277161;6.543441075;5.908174747;5;0.164071147;0.284544355;0.429060368;3;2;3
805;-13.03972222;13.77972222;0.056302469;0.439079179;0.294127597;0.266857218;1.580818034;0.121416025;0.817899001;5.757272285;5.786991683;5;0.168143377;0.287810701;0.427280638;3;2;3
806;-13.03972222;13.85972222;0.071765432;0.437463564;0.301391103;0.261159997;1.595686942;0.11285463;0.769581787;6.059576363;5.931474351;5;0.164449776;0.28462098;0.42544821;2;2;3
807;-13.03972222;13.94972222;0.074765432;0.437571121;0.29202478;0.270179755;1.586113464;0.075191668;0.769260849;6.098823038;6.073848844;5;0.169583483;0.288934103;0.4259661;2;2;3
808;-13.03972222;14.02972222;0.069916667;0.40939046;0.311694194;0.278839606;1.584119693;0.074737296;0.744368293;5.967486464;6.00602162;5;0.174248706;0.297709925;0.429121979;2;2;3
809;-13.03972222;14.11972222;0.076777778;0.51074812;0.248786616;0.240597732;1.546679151;0.055812171;0.737256006;5.909106511;6.08689692;5;0.152310858;0.260251848;0.41567691;3;2;3
810;-13.03972222;14.19972222;0.075638889;0.526996895;0.234431826;0.238572093;1.54081659;0.046306406;0.711429919;5.573722492;6.11918546;5;0.1508373;0.255678624;0.413155105;1;1;1
811;-13.03972222;14.28972222;0.053830247;0.493252304;0.251625244;0.255231241;1.520254969;0.084194754;0.726781889;5.767624444;6.226032381;5;0.160639798;0.270756074;0.417510554;3;2;3
812;-13.03972222;14.36972222;0.063049383;0.491830132;0.261279616;0.246997333;1.532086754;0.057035199;0.734310428;5.783208999;6.207589322;5;0.155985219;0.266999973;0.417647802;3;2;3
813;-13.03972222;14.45972222;0.061314815;0.588293171;0.199347238;0.212228218;1.551328628;0.059344785;0.663912442;5.840825523;6.129289297;5;0.134796094;0.229125391;0.40635979;1;1;1
814;-13.03972222;14.53972222;0.079438272;0.551688962;0.222584718;0.225657452;1.52099207;0.062333315;0.666600074;5.237831206;6.168646491;5;0.142790516;0.2434227;0.409249184;1;1;1
815;-12.94972222;13.09972222;0.068;0.469603506;0.296706654;0.233859826;1.537057584;0.126997353;1.135789354;7.700618254;5.768545791;5;0.152660156;0.271793357;0.434628036;3;2;3
816;-12.94972222;13.18972222;0.067157407;0.472327309;0.274387347;0.253344146;1.537302055;0.115872695;0.985744652;6.658952091;5.763022729;5;0.162140865;0.277958563;0.428801229;3;2;3
817;-12.94972222;13.26972222;0.059114198;0.457786223;0.277272426;0.264961003;1.542198094;0.104329439;1.053250192;7.398733376;5.910922282;5;0.169323642;0.287233683;0.433069134;3;2;3
818;-12.94972222;13.35972222;0.050009259;0.457617472;0.265125359;0.277185946;1.538966925;0.120425696;1.000125782;7.327785146;5.995023884;5;0.175727571;0.292286383;0.431531329;3;2;3
819;-12.94972222;13.43972222;0.038212963;0.465102821;0.247955654;0.2869199;1.533049564;0.097404977;0.944218982;7.297533075;6.01209662;5;0.180760133;0.294913646;0.429026469;3;2;3
820;-12.94972222;13.51972222;0.078330247;0.465240003;0.28617062;0.248715632;1.553959245;0.094770262;0.848806695;6.076915652;5.941324176;5;0.158139321;0.274759426;0.424619328;3;2;3
821;-12.94972222;13.60972222;0.075808642;0.433945079;0.302681203;0.263358505;1.549560581;0.074389807;0.882811047;6.195998224;6.032017992;5;0.166753379;0.288080484;0.430001365;3;2;3
822;-12.94972222;13.68972222;0.078018519;0.424852327;0.314145445;0.260884496;1.576233008;0.085017003;0.805057977;6.983277914;6.099936275;5;0.164616948;0.287360797;0.428156175;2;2;3
823;-12.94972222;13.77972222;0.064540123;0.425757598;0.279117537;0.295199108;1.582695412;0.101624307;0.824005798;6.184430753;5.843292219;5;0.184256216;0.303819548;0.4308671;2;2;3
824;-12.94972222;13.85972222;0.036006173;0.372286191;0.340712484;0.286999662;1.555836864;0.075590694;0.877068183;7.16092218;5.979621094;5;0.179876763;0.309789297;0.439118147;2;2;3
825;-12.94972222;13.94972222;0.073024691;0.408734214;0.30879296;0.282630729;1.588214019;0.098995319;0.732014965;5.42154942;5.907071056;5;0.176294792;0.299442827;0.429091892;2;2;3
826;-12.94972222;14.02972222;0.065228395;0.393917575;0.322623618;0.283554007;1.585382912;0.067680235;0.79349892;5.946214882;5.967274354;5;0.177309162;0.303324439;0.433129781;2;2;3
827;-12.94972222;14.11972222;0.081259259;0.445379428;0.27365234;0.28090219;1.567017485;0.046165268;0.719685318;4.991709088;6.06121642;5;0.175260364;0.292037628;0.424058083;2;2;3
828;-12.94972222;14.19972222;0.081283951;0.516294587;0.240509878;0.24323879;1.532196891;0.041561738;0.680077334;4.645298321;6.083351317;5;0.15321738;0.259554609;0.413190548;1;1;1
829;-12.94972222;14.28972222;0.076367284;0.512186759;0.238155529;0.249659728;1.55123838;0.040421526;0.648702317;4.631396269;6.086840729;5;0.156606332;0.263091375;0.412703677;1;2;3
830;-12.94972222;14.36972222;0.073092593;0.534303969;0.234300126;0.231276727;1.56516986;0.046015443;0.633031385;5.202552096;6.201042018;5;0.145732537;0.249102386;0.409623152;1;1;1
831;-12.94972222;14.45972222;0.083222222;0.543558427;0.213378551;0.243142682;1.545354926;0.05127202;0.648205639;4.882095631;6.16373215;5;0.15276429;0.25381682;0.409475545;1;1;1
832;-12.94972222;14.53972222;0.073842593;0.574580654;0.21533087;0.210301758;1.573028615;0.062549721;0.575512707;4.956137685;5.933930468;5;0.132669584;0.229113858;0.404243592;1;1;1
833;-12.86972222;13.09972222;0.086515432;0.451216658;0.298597675;0.25011614;1.528357918;0.105225215;0.945978895;8.172455276;5.929742673;5;0.159885692;0.279660274;0.429769796;3;2;3
