LON,LAT,sand,silt,clay,BULK,COARSE,OrganicCarbon,N,PH,SLLL,SDUL,SSAT,SSKS
-13.0355,13.4399,0.366,0.349,0.285,1.63,1.15,0.51,0.48,5.9,0.1740369262,0.302137795064572,0.419334841744572,0.23
-13.0355,13.5246,0.363,0.354,0.283,1.64,1.04,0.55,0.4,6,0.17308108408,0.302039626877708,0.420164705781708,0.23
-13.0355,13.6093,0.359,0.357,0.284,1.64,0.52,0.5,0.4,6,0.17343121912,0.302847283112771,0.419732021768771,0.23
-13.0355,13.694,0.388,0.328,0.285,1.62,0.58,0.49,0.43,6.2,0.1738884526,0.298023833857587,0.416532198377587,0.23
-13.0355,13.7787,0.382,0.336,0.281,1.6,0.62,0.57,0.41,6.1,0.17198141044,0.297799850118788,0.418192130350788,0.23
-13.0355,13.8634,0.391,0.285,0.324,1.61,0.95,0.69,0.51,5.9,0.19728534748,0.318223454083582,0.425734235827582,0.23
-13.0355,13.9481,0.382,0.303,0.315,1.61,0.69,0.6,0.42,5.8,0.1917076216,0.314611440071793,0.423954696551793,0.23
-13.0355,14.0328,0.403,0.283,0.314,1.61,0.75,0.53,0.45,5.9,0.19082629444,0.310178041757131,0.419982195389131,0.23
-13.0355,14.1175,0.457,0.25,0.293,1.57,0.81,0.57,0.55,6,0.17879273032,0.290589996410889,0.411549220146888,0.43
-13.0355,14.2022,0.457,0.263,0.279,1.58,0.69,0.63,0.61,6,0.17096110816,0.283814420222518,0.411072819830518,0.43
-13.0355,14.2869,0.491,0.227,0.282,1.56,1.18,0.59,0.55,6,0.17242165564,0.27901878904292,0.40706171867492,0.43
-13.0355,14.3716,0.465,0.246,0.289,1.57,0.92,0.63,0.69,6.1,0.1767628828,0.287607891119918,0.411283065239918,0.43
-13.0355,14.4563,0.466,0.231,0.303,1.53,0.94,0.56,0.54,6,0.18455866336,0.294257046048934,0.411529353056934,0.43
-13.0355,14.541,0.476,0.242,0.282,1.58,0.82,0.55,0.53,6,0.17223874264,0.281317128252723,0.407914266284723,0.43
-12.9508,13.1011,0.374,0.356,0.271,1.59,0.75,0.54,0.47,6,0.16609411528,0.294221146283482,0.416911629627482,0.23
-12.9508,13.1858,0.396,0.334,0.27,1.59,0.8,0.54,0.47,6.1,0.1654442104,0.289641129769,0.414503885769,0.23
-12.9508,13.2705,0.385,0.357,0.258,1.62,1.08,0.59,0.54,6.2,0.1588173562,0.286364631309422,0.414999742349422,1.32
-12.9508,13.3552,0.367,0.328,0.305,1.64,0.82,0.55,0.44,5.9,0.1857324712,0.311883332613923,0.423268471373923,0.23
-12.9508,13.4399,0.359,0.335,0.306,1.63,0.96,0.55,0.42,5.9,0.18631198108,0.313722928513742,0.424394741217742,0.23
-12.9508,13.5246,0.37,0.349,0.281,1.63,0.67,0.58,0.44,5.9,0.1720571908,0.300056037350799,0.419704574710799,0.23
-12.9508,13.6093,0.392,0.32,0.288,1.6,1.53,0.53,0.42,6,0.17580572512,0.299099504568813,0.417339634104813,0.23
-12.9508,13.694,0.364,0.359,0.278,1.6,0.99,0.6,0.44,5.9,0.17044230784,0.299885993814166,0.420314179606166,0.23
-12.9508,13.7787,0.374,0.307,0.319,1.57,0.78,0.58,0.43,6.1,0.19392002872,0.317744732916553,0.425243961572553,0.23
-12.9508,13.8634,0.353,0.365,0.282,1.61,0.7,0.57,0.51,6,0.17262301612,0.303538889035377,0.421520444171377,0.23
-12.9508,13.9481,0.392,0.314,0.294,1.61,1.22,0.56,0.48,5.8,0.17941352416,0.302285571327182,0.418815675135182,0.23
-12.9508,14.0328,0.426,0.276,0.298,1.58,0.79,0.56,0.51,6,0.18168631936,0.298418092561519,0.415498068369519,0.23
-12.9508,14.1175,0.429,0.299,0.272,1.6,0.96,0.71,0.57,5.9,0.16738769836,0.286007578697008,0.414812680025008,0.23
-12.9508,14.2022,0.408,0.291,0.301,1.6,1.2,0.53,0.63,6.1,0.18329990956,0.302783607252154,0.417447549980154,0.23
-12.9508,14.2869,0.482,0.26,0.258,1.58,1.13,0.56,0.58,5.8,0.15825674752,0.267700213251801,0.405134899587801,0.43
-12.9508,14.3716,0.476,0.241,0.283,1.59,1.04,0.61,0.55,5.9,0.17314421956,0.282362478328139,0.409104608496139,0.43
-12.9508,14.4563,0.402,0.322,0.276,1.61,1.29,0.6,0.54,5.9,0.16919660704,0.291975916230155,0.415946211782155,0.23
-12.9508,14.541,0.506,0.206,0.287,1.62,1.07,0.56,0.54,5.9,0.17515379104,0.278836604054494,0.405422766806494,0.43
-12.8661,13.1011,0.317,0.381,0.302,1.55,0.61,0.64,0.54,6.1,0.18442214608,0.31966925614397,0.43055718452797,0.23
-12.8661,13.1858,0.364,0.355,0.281,1.57,0.95,0.58,0.46,6.3,0.17207081608,0.301146090643883,0.420361103907883,0.23
-12.8661,13.2705,0.389,0.353,0.259,1.56,0.72,0.6,0.51,6,0.15943014952,0.286164954185163,0.414964666761164,1.32
-12.8661,13.3552,0.334,0.321,0.346,1.6,1.69,0.56,0.61,5.8,0.20927756608,0.336915895716323,0.434953851940323,0.23
-12.8661,13.4399,0.373,0.339,0.288,1.58,0.73,0.6,0.49,5.9,0.17617283248,0.30302381601555,0.42085026023955,0.23
-12.8661,13.5246,0.356,0.36,0.283,1.59,0.58,0.72,0.54,6,0.17389186576,0.304638624860452,0.424476449628452,0.23
-12.8661,13.6093,0.367,0.349,0.284,1.62,1.05,0.55,0.48,5.9,0.17364741556,0.301793034857588,0.419883708985588,0.23
-12.8661,13.694,0.395,0.326,0.279,1.62,0.65,0.6,0.47,5.9,0.1709451436,0.294716878148155,0.417107263428155,0.23
-12.8661,13.7787,0.372,0.351,0.277,1.62,0.51,0.58,0.46,5.9,0.16975096168,0.297783230936943,0.418877930280943,0.23
-12.8661,13.8634,0.385,0.322,0.292,1.61,0.94,0.56,0.43,5.9,0.178269712,0.30252982252256,0.41931087020256,0.23
-12.8661,13.9481,0.378,0.333,0.289,1.58,0.99,0.6,0.51,5.8,0.17674035184,0.302617678787455,0.420436978979455,0.23
-12.8661,14.0328,0.422,0.288,0.29,1.6,0.98,0.58,0.46,5.8,0.1771527856,0.295205942326135,0.415253026326135,0.23
-12.8661,14.1175,0.417,0.315,0.268,1.59,0.92,0.72,0.62,5.8,0.16515894592,0.286319536291095,0.415815683107095,0.23
-12.8661,14.2022,0.427,0.293,0.28,1.57,0.88,0.56,0.61,5.9,0.1712455792,0.289103917552594,0.413027904752594,0.23
-12.8661,14.2869,0.421,0.278,0.302,1.57,1.09,0.59,0.55,5.9,0.18415264324,0.301537723311708,0.417156945423708,0.23
-12.8661,14.3716,0.41,0.313,0.276,1.58,1.16,0.6,0.51,5.8,0.1691762512,0.290517483821738,0.415099316781738,0.23
-12.8661,14.4563,0.437,0.271,0.292,1.61,0.95,0.63,0.66,5.9,0.17854028188,0.29401384095475,0.41475197085875,0.23
-12.8661,14.541,0.479,0.227,0.294,1.6,0.86,0.58,0.68,5.8,0.17939797912,0.287425913012751,0.409390767988751,0.43
-12.7814,13.1011,0.333,0.367,0.301,1.59,0.53,0.57,0.54,6.1,0.18354641176,0.315957880758944,0.427041080046944,0.23
-12.7814,13.1858,0.336,0.358,0.306,1.56,0.65,0.55,0.49,6.1,0.18632357032,0.317633850547931,0.427172870563931,0.23
-12.7814,13.2705,0.33,0.371,0.299,1.57,0.84,0.59,0.73,6.1,0.1824899122,0.315693897880698,0.427447799680698,0.23
-12.7814,13.3552,0.367,0.327,0.306,1.6,1.24,0.63,0.69,5.8,0.18665970844,0.312936070241196,0.424935333953196,0.23
-12.7814,13.4399,0.365,0.321,0.313,1.58,1,0.59,0.58,5.8,0.190507498,0.316366625552249,0.425568852632249,0.23
-12.7814,13.5246,0.38,0.332,0.288,1.6,0.94,0.63,0.6,5.9,0.176303668,0.302014541495899,0.420658232055899,0.23
-12.7814,13.6093,0.397,0.33,0.272,1.6,0.69,0.56,0.46,5.8,0.16669820128,0.290601035952093,0.415098396336093,0.23
-12.7814,13.694,0.393,0.325,0.282,1.59,0.83,0.63,0.53,5.9,0.17282705332,0.296785219276833,0.418348243212833,0.23
-12.7814,13.7787,0.404,0.323,0.272,1.59,0.58,0.59,0.47,6.1,0.16682997616,0.289563051671467,0.414992911319467,0.23
-12.7814,13.8634,0.424,0.3,0.276,1.58,1.02,0.58,0.5,5.7,0.16903729888,0.287801937211152,0.413227669115152,0.23
-12.7814,13.9481,0.421,0.273,0.306,1.59,0.97,0.6,0.49,5.6,0.18651597952,0.303648684173039,0.417877999949039,0.23
-12.7814,14.0328,0.427,0.293,0.28,1.6,1.04,0.59,0.46,5.6,0.1713993082,0.289355562787229,0.413611036307229,0.23
-12.7814,14.1175,0.393,0.288,0.32,1.58,1.14,0.64,0.53,5.6,0.1947701632,0.315577758939123,0.424031554139123,0.23
-12.7814,14.2022,0.416,0.306,0.279,1.6,1.26,0.56,0.51,5.9,0.17069353648,0.290584235191801,0.414063008695801,0.23
-12.7814,14.2869,0.432,0.288,0.28,1.6,1.11,0.58,0.57,5.9,0.1713363232,0.288374077980445,0.412885103260445,0.23
-12.7814,14.3716,0.444,0.305,0.251,1.58,1.15,0.55,0.55,5.8,0.15428951788,0.271231034856088,0.407697592400088,1.32
-12.7814,14.4563,0.468,0.256,0.275,1.6,1.01,0.52,0.57,5.7,0.168011536,0.278801581039532,0.407430034959532,0.43
-12.7814,14.541,0.513,0.236,0.251,1.6,1.18,0.69,0.66,5.8,0.15480676096,0.259448812877529,0.404311303125529,0.43
-12.6967,13.1858,0.311,0.329,0.36,1.6,0.57,0.56,0.69,6,0.2172103792,0.346879985586855,0.440943423666855,0.23
-12.6967,13.2705,0.306,0.35,0.343,1.58,1.07,0.59,0.7,5.8,0.20759647876,0.339877140898268,0.438753679146268,0.23
-12.6967,13.3552,0.356,0.312,0.333,1.57,1.31,0.72,0.62,5.8,0.20249720176,0.328279463002174,0.432301748570174,0.23
-12.6967,13.4399,0.403,0.299,0.299,1.6,0.97,0.61,0.6,5.8,0.18252427864,0.303243328114659,0.419213189466659,0.23
-12.6967,13.5246,0.355,0.328,0.318,1.57,1.53,0.7,0.65,5.9,0.1938311908,0.321145293356282,0.429649634796282,0.23
-12.6967,13.6093,0.379,0.356,0.265,1.58,0.86,0.66,0.55,5.8,0.1632271612,0.291444257220619,0.418106754260619,0.23
-12.6967,13.694,0.396,0.322,0.282,1.56,1.31,0.69,0.55,5.8,0.17311640584,0.296733861318618,0.419218809110618,0.23
-12.6967,13.7787,0.388,0.326,0.286,1.56,0.83,0.67,0.59,6.1,0.17533280296,0.299942703953708,0.420262280801708,0.23
-12.6967,13.8634,0.434,0.294,0.272,1.57,1.04,0.72,0.57,5.8,0.16742938816,0.285182651526356,0.414484843654356,0.23
-12.6967,13.9481,0.413,0.319,0.268,1.56,0.85,0.73,0.56,6,0.16522109188,0.287146320426604,0.416440178810604,0.23
-12.6967,14.0328,0.408,0.293,0.299,1.57,1.18,0.72,0.52,5.9,0.18304154224,0.303228990911864,0.420654393663864,0.23
-12.6967,14.1175,0.403,0.319,0.278,1.57,1.36,0.74,0.56,5.6,0.17105151928,0.29393887369904,0.41893203088304,0.23
-12.6967,14.2022,0.422,0.296,0.282,1.59,1.74,0.56,0.5,5.8,0.17241707968,0.29100898776289,0.41381938046689,0.23
-12.6967,14.2869,0.431,0.297,0.271,1.58,1.1,0.6,0.58,5.8,0.16622432152,0.2841855243733,0.4122859777493,0.23
-12.6967,14.3716,0.445,0.281,0.274,1.57,1.18,0.58,0.52,5.6,0.1678193092,0.282974798098779,0.410808502738779,0.23
-12.6967,14.4563,0.431,0.292,0.277,1.6,1.27,0.55,0.55,5.8,0.16944293824,0.286781201765069,0.412032440077069,0.23
-12.6967,14.541,0.48,0.23,0.29,1.63,1.1,0.51,0.51,5.6,0.176692066,0.284532220891141,0.407638010891141,0.43
-12.6967,14.6257,0.584,0.19,0.226,1.63,0.97,0.48,0.48,5.6,0.13833719008,0.230124506406608,0.393392239270608,0.43
-12.612,13.2705,0.319,0.347,0.334,1.56,0.75,0.69,0.68,5.9,0.20286053572,0.334295637122619,0.436999001218619,0.23
-12.612,13.3552,0.348,0.319,0.333,1.55,1.34,0.84,0.75,5.7,0.20294336128,0.330237757343429,0.435436627327429,0.23
-12.612,13.4399,0.371,0.316,0.313,1.53,1.15,0.86,0.67,5.7,0.19167442936,0.31723882844522,0.42972442945322,0.23
-12.612,13.5246,0.365,0.332,0.303,1.58,0.86,0.61,0.64,5.8,0.1848487888,0.311690790595002,0.424321877355002,0.23
-12.612,13.6093,0.402,0.324,0.275,1.54,0.88,0.79,0.62,5.9,0.169579777,0.293081790237516,0.419688300197516,0.23
-12.612,13.694,0.386,0.314,0.3,1.56,0.95,0.77,0.57,5.8,0.18384739,0.307841239628613,0.424369801868613,0.23
-12.612,13.7787,0.421,0.258,0.321,1.56,0.77,0.82,0.6,5.8,0.19618598392,0.312863698981938,0.423567663797938,0.23
-12.612,13.8634,0.434,0.306,0.26,1.55,0.84,0.59,0.5,6.1,0.1597816708,0.278021745849024,0.410489454009024,1.32
-12.612,13.9481,0.416,0.294,0.29,1.54,0.81,0.66,0.53,5.8,0.1775552968,0.296896428873597,0.417436121833597,0.23
-12.612,14.0328,0.398,0.306,0.296,1.54,1.34,0.72,0.65,5.9,0.18131622976,0.30345944229552,0.42144482418352,0.23
-12.612,14.1175,0.414,0.3,0.286,1.56,1.06,0.74,0.56,5.6,0.17564446528,0.295903348011286,0.418690129355286,0.23
-12.612,14.2022,0.452,0.278,0.27,1.57,0.94,0.74,0.59,5.7,0.1663395208,0.281070421556606,0.412784919956606,0.23
-12.612,14.2869,0.441,0.292,0.267,1.59,1.36,0.54,0.49,5.8,0.16354929784,0.279792947290904,0.409601787882904,0.23
-12.612,14.3716,0.435,0.284,0.281,1.57,0.9,0.6,0.53,5.8,0.1720126852,0.288512454264136,0.413072898424136,0.23
-12.612,14.4563,0.43,0.28,0.29,1.57,1.11,0.67,0.56,5.9,0.177589588,0.2945348614947,0.4160379402947,0.23
-12.612,14.541,0.463,0.279,0.258,1.63,1.28,0.55,0.5,5.7,0.15827938108,0.271175108238635,0.406698645742635,1.32
-12.612,14.6257,0.501,0.222,0.277,1.59,1.13,0.61,0.56,5.7,0.16958573464,0.274749599101053,0.405928152533053,0.43
-12.612,14.7104,0.505,0.214,0.281,1.61,1.05,0.59,0.75,5.7,0.1718061628,0.276019023994216,0.405508937794216,0.43
-12.612,14.7951,0.533,0.195,0.272,1.6,1.17,0.57,0.72,5.7,0.16633744372,0.265965743484925,0.401622001900925,0.43
-12.612,14.9645,0.54,0.212,0.248,1.58,0.97,0.53,0.6,5.9,0.1519403176,0.251166368259421,0.398676832899422,0.43
-12.612,15.0492,0,0,0,0,0,0,0,0,0.01534,0.286875483,0.350483483,21
-12.5273,13.2705,0.327,0.309,0.365,1.57,0.54,0.57,0.64,6,0.2201643016,0.347046623518584,0.439762610678584,0.23
-12.5273,13.3552,0.373,0.289,0.338,1.54,1.27,0.78,0.61,5.8,0.20564522968,0.328469541768481,0.431747365192481,0.23
-12.5273,13.4399,0.369,0.302,0.329,1.56,1.45,0.68,0.78,5.8,0.20007529912,0.324078575984168,0.429231902960168,0.23
-12.5273,13.5246,0.377,0.3,0.323,1.55,0.86,0.64,0.77,5.9,0.19647741352,0.319623137209668,0.426546800025668,0.23
-12.5273,13.6093,0.374,0.309,0.316,1.53,1.09,0.67,0.76,5.8,0.19257927928,0.316889142127112,0.426362152431112,0.23
-12.5273,13.694,0.403,0.271,0.326,1.57,1.18,0.74,0.8,5.7,0.19867329976,0.317667158594403,0.425279556482403,0.23
-12.5273,13.7787,0.422,0.289,0.289,1.53,0.73,0.77,0.67,5.9,0.17751634756,0.296234572155519,0.418706695683519,0.23
-12.5273,13.8634,0.471,0.257,0.273,1.54,1.21,0.61,0.67,5.9,0.16732742656,0.278010407732755,0.408618495500755,0.43
-12.5273,13.9481,0.452,0.268,0.28,1.56,0.88,0.54,0.53,5.8,0.1710786832,0.284452473818742,0.410015154138742,0.23
-12.5273,14.0328,0.448,0.263,0.288,1.57,1.01,0.55,0.55,5.8,0.17579549248,0.289385783698487,0.411581621522487,0.23
-12.5273,14.1175,0.404,0.273,0.323,1.56,1.04,0.61,0.56,5.8,0.19638256324,0.315121818108095,0.422570359220095,0.23
-12.5273,14.2022,0.483,0.239,0.278,1.58,1.14,0.57,0.5,5.6,0.16999377028,0.27813097792641,0.40714372775041,0.43
-12.5273,14.2869,0.428,0.296,0.276,1.56,0.93,0.61,0.56,5.8,0.16918234336,0.287331430759633,0.413401190727633,0.23
-12.5273,14.3716,0.443,0.291,0.267,1.55,1.01,0.62,0.66,5.8,0.16397478232,0.280134400458017,0.411009065754017,0.23
-12.5273,14.4563,0.469,0.274,0.257,1.59,1.01,0.54,0.64,5.9,0.15761360056,0.269436004463066,0.405838692831066,0.43
-12.5273,14.541,0.483,0.245,0.272,1.59,1.2,0.55,0.48,5.7,0.16637748052,0.274778117467967,0.406181933643967,0.43
-12.5273,14.6257,0.466,0.26,0.273,1.57,1.7,0.64,0.56,5.8,0.16750453696,0.279180692269693,0.409700018477693,0.43
-12.5273,14.7104,0.508,0.228,0.264,1.58,1.24,0.56,0.46,5.8,0.16166594944,0.266055422634872,0.403228563626872,0.43
-12.5273,14.7951,0.458,0.272,0.27,1.56,0.86,0.83,0.59,5.8,0.1668166792,0.280780650403992,0.413915514643992,0.43
-12.5273,14.8798,0.485,0.252,0.263,1.54,1.14,1.61,0.84,5.8,0.167158816,0.279559618123502,0.425713401043503,0.43
-12.5273,14.9645,0.558,0.217,0.225,1.55,0.9,0.55,0.54,5.6,0.138398611,0.235430180896229,0.396548685496229,0.43
-12.4426,13.2705,0.393,0.328,0.28,1.55,1.01,0.75,0.63,5.9,0.1722660958,0.296793306453769,0.420497795493769,0.23
-12.4426,13.3552,0.365,0.32,0.315,1.51,1.34,0.76,0.61,5.7,0.192379834,0.31848831380645,0.42897818740645,0.23
-12.4426,13.4399,0.358,0.313,0.329,1.53,1.36,0.77,0.73,5.8,0.20041351204,0.3263623011069,0.4322402230989,0.23
-12.4426,13.5246,0.433,0.267,0.3,1.52,1.07,0.58,0.77,5.8,0.182936986,0.298405137379485,0.415315485059485,0.23
-12.4426,13.6093,0.402,0.325,0.273,1.58,1.82,0.66,0.83,5.8,0.16776938632,0.291013652528462,0.416774523904462,0.23
-12.4426,13.694,0.398,0.285,0.317,1.55,1.7,0.68,0.78,5.6,0.19322241712,0.313552406469442,0.423641811045442,0.23
-12.4426,13.7787,0.405,0.261,0.334,1.55,1.35,0.87,0.74,5.8,0.2038282498,0.322221429950908,0.428181418910908,0.23
-12.4426,13.8634,0.448,0.28,0.271,1.52,1.36,0.64,0.6,5.9,0.16638957136,0.281423817341969,0.411338146109969,0.23
-12.4426,13.9481,0.441,0.25,0.308,1.53,1.1,0.64,0.64,6,0.18786411616,0.301655974071376,0.416432454839376,0.23
-12.4426,14.0328,0.444,0.266,0.291,1.57,1.21,0.77,0.58,5.8,0.17866023268,0.293429666364041,0.416394937588041,0.23
-12.4426,14.1175,0.441,0.252,0.307,1.52,1.14,0.67,0.59,5.8,0.18742835344,0.301365690083139,0.416819497755139,0.23
-12.4426,14.2022,0.454,0.257,0.289,1.56,0.94,0.63,0.54,5.8,0.17677790572,0.289518563039169,0.412499216695169,0.23
-12.4426,14.2869,0.457,0.256,0.287,1.57,1.02,0.61,0.49,5.5,0.17550743728,0.287790422074983,0.411581018658983,0.43
-12.4426,14.3716,0.46,0.246,0.295,1.6,1.29,0.72,0.51,5.7,0.180716836,0.292342502245607,0.414079155045607,0.43
-12.4426,14.4563,0.456,0.254,0.29,1.57,1.08,0.54,0.53,5.6,0.1768936408,0.288947600084431,0.410768807604431,0.43
-12.4426,14.541,0.464,0.243,0.293,1.58,1.23,0.57,0.51,5.8,0.17878294684,0.289384958967599,0.410771766559599,0.43
-12.4426,14.6257,0.481,0.257,0.262,1.55,1.18,0.56,0.58,5.7,0.16059758704,0.269977841772775,0.405603025324775,0.43
-12.4426,14.7104,0.47,0.249,0.281,1.55,1.26,0.71,0.6,6,0.1725261982,0.283234266517236,0.411374289517236,0.43
-12.4426,14.7951,0.482,0.266,0.252,1.55,0.95,0.6,0.54,5.9,0.15498538528,0.264956810271187,0.405395925535187,0.43
-12.4426,14.8798,0.474,0.251,0.275,1.54,1.19,1.04,0.6,5.7,0.170835544,0.282327108890687,0.416574984410687,0.43
-12.3579,13.3552,0.393,0.289,0.317,1.54,1.51,0.69,0.81,5.9,0.19326078952,0.314430723193245,0.424449722129245,0.23
-12.3579,13.4399,0.412,0.278,0.309,1.52,1.3,0.75,0.8,5.7,0.18894398116,0.307770148777297,0.422007449185298,0.23
-12.3579,13.5246,0.396,0.277,0.327,1.54,1.38,0.69,0.81,5.7,0.19902075124,0.31893157663113,0.42552240814313,0.23
-12.3579,13.6093,0.405,0.264,0.331,1.57,1.97,0.73,0.78,5.8,0.201513172,0.319806655216176,0.425553653336176,0.23
-12.3579,13.694,0.415,0.268,0.317,1.57,1.43,0.58,0.58,5.9,0.1927901884,0.310099530361539,0.419805616521539,0.23
-12.3579,13.7787,0.403,0.262,0.335,1.57,1.54,0.89,0.63,5.7,0.2044782436,0.323151302422117,0.428903833342117,0.23
-12.3579,13.8634,0.404,0.268,0.328,1.53,0.99,0.8,0.79,5.7,0.20008340224,0.318913394887872,0.426400627399872,0.23
-12.3579,13.9481,0.452,0.267,0.281,1.56,1.08,0.59,0.63,5.8,0.17192349844,0.285395716432304,0.411071774824305,0.23
-12.3579,14.0328,0.44,0.23,0.33,1.54,1,0.7,0.7,5.9,0.200887084,0.313710600936363,0.420303160136363,0.23
-12.3579,14.1175,0.458,0.251,0.29,1.55,1.33,0.66,0.64,5.7,0.1775083744,0.289592106303839,0.412706372383839,0.43
-12.3579,14.2022,0.462,0.241,0.297,1.55,1.49,0.62,0.62,5.7,0.18136952248,0.292238541250951,0.412322739314951,0.43
-12.3579,14.2869,0.453,0.244,0.303,1.56,1.56,0.63,0.54,5.7,0.18491271088,0.296980880611247,0.414228235995247,0.23
-12.3579,14.3716,0.427,0.274,0.299,1.58,0.8,0.64,0.65,6.1,0.18265265176,0.299379702936784,0.416956023224784,0.23
-12.3579,14.4563,0.475,0.246,0.278,1.57,1.63,0.61,0.62,5.9,0.1702313554,0.279908383273836,0.408706790313836,0.43
-12.3579,14.541,0.464,0.263,0.273,1.54,1.27,0.66,0.58,5.8,0.16761841384,0.279719424611042,0.410287873203042,0.43
-12.3579,14.6257,0.497,0.267,0.236,1.57,1.36,0.57,0.49,5.8,0.14537700244,0.253457892069979,0.402191238901979,0.43
-12.3579,14.7104,0.478,0.255,0.268,1.56,1.57,0.55,0.53,5.7,0.16405684408,0.273582821430223,0.406279409334223,0.43
-12.3579,14.7951,0.517,0.244,0.239,1.54,1.36,0.58,0.55,5.6,0.14708355736,0.251238464399707,0.400994240767707,0.43
-12.2732,13.3552,0.409,0.264,0.327,1.55,1.22,0.63,0.77,5.8,0.19878622816,0.316497387896553,0.422843855984553,0.23
-12.2732,13.4399,0.41,0.268,0.322,1.55,1.13,0.84,0.71,5.7,0.1968247168,0.315241719978108,0.425470597738108,0.23
-12.2732,13.5246,0.417,0.297,0.286,1.51,2.5,0.71,0.91,5.7,0.17549220004,0.295130577532412,0.417773284764412,0.23
-12.2732,13.6093,0.385,0.293,0.321,1.53,1.69,0.66,0.72,5.8,0.195422494,0.317492614292663,0.425549626532663,0.23
-12.2732,13.694,0.358,0.294,0.348,1.54,1.49,0.67,0.72,5.8,0.21090008248,0.334935478556875,0.433717450140875,0.23
-12.2732,13.7787,0.392,0.295,0.313,1.54,1.39,0.89,0.7,5.6,0.19184542252,0.314027414305412,0.427533826921412,0.23
-12.2732,13.8634,0.407,0.253,0.34,1.55,1.47,0.74,0.7,5.6,0.2067425116,0.324125119451406,0.426712818491406,0.23
-12.2732,13.9481,0.426,0.274,0.301,1.55,1.94,0.65,0.58,5.6,0.18385869652,0.30064374344486,0.417508974620861,0.23
-12.2732,14.0328,0.449,0.296,0.255,1.56,2.23,0.66,0.57,5.5,0.1572112444,0.273318078820629,0.409968672020629,1.32
-12.2732,14.1175,0.437,0.271,0.292,1.56,1.17,0.66,0.63,5.9,0.17869038568,0.294255962841905,0.415300842745905,0.23
-12.2732,14.2022,0.447,0.252,0.301,1.56,1.2,0.65,0.62,5.6,0.18385194544,0.297102072368897,0.415040071240897,0.23
-12.2732,14.2869,0.481,0.245,0.274,1.56,1.35,0.74,0.66,5.6,0.16860138568,0.27789097224907,0.41012248975307,0.43
-12.2732,14.3716,0.43,0.258,0.312,1.59,1.23,0.81,0.82,5.8,0.1909718428,0.306781387902045,0.421155465822045,0.23
-12.2732,14.4563,0.461,0.245,0.293,1.55,1.08,0.64,0.61,5.6,0.17914592056,0.290474682295453,0.412341424983453,0.43
-12.2732,14.541,0.484,0.239,0.277,1.55,1.28,0.6,0.57,5.7,0.16957176736,0.277687719586829,0.407492969154829,0.43
-12.2732,14.6257,0.469,0.256,0.275,1.56,0.86,0.67,0.57,5.6,0.168824128,0.279942775307316,0.410156020867316,0.43
-12.2732,14.7104,0.477,0.246,0.276,1.55,1.49,0.64,0.6,5.6,0.16922451424,0.278765526018269,0.408859138050269,0.43
-12.1885,13.4399,0.454,0.239,0.307,1.52,1.23,0.64,0.67,6,0.18728536096,0.298987640190166,0.414751508478166,0.23
-12.1885,13.5246,0.463,0.245,0.292,1.53,1.31,0.74,0.74,5.8,0.17907750232,0.290432177119428,0.413777906495428,0.43
-12.1885,13.6093,0.392,0.291,0.318,1.55,1.42,0.79,0.77,5.8,0.19427114872,0.315776372948483,0.426451540324483,0.23
-12.1885,13.694,0.387,0.302,0.311,1.52,1.66,0.82,0.84,5.7,0.19038097624,0.313375052911737,0.426665514783737,0.23
-12.1885,13.7787,0.399,0.284,0.317,1.55,1.55,0.9,0.73,5.6,0.19419510616,0.31492519046018,0.42730224826818,0.23
-12.1885,13.8634,0.402,0.292,0.306,1.54,1.18,0.72,0.63,5.6,0.18707171584,0.30771354683849,0.42231152559049,0.23
-12.1885,13.9481,0.451,0.263,0.286,1.55,0.99,0.66,0.55,5.4,0.17519475352,0.288741214675059,0.413044088211059,0.23
-12.1885,14.0328,0.447,0.266,0.286,1.55,0.83,0.67,0.68,5.4,0.17525195644,0.289525931027228,0.413670275859228,0.23
-12.1885,14.1175,0.445,0.281,0.274,1.56,1.12,0.64,0.66,5.5,0.1681382584,0.2834965710782,0.4119773464382,0.23
-12.1885,14.2022,0.444,0.28,0.276,1.57,1.04,0.69,0.65,5.6,0.16956498208,0.285126882269261,0.413273054653261,0.23
-12.1885,14.2869,0.467,0.242,0.29,1.56,1.46,0.64,0.66,5.6,0.1773942376,0.287869273918659,0.411346636158659,0.43
-12.1885,14.3716,0.488,0.238,0.274,1.54,1.49,0.67,0.63,5.6,0.16819881064,0.27601038042177,0.40809523269377,0.43
-12.1885,14.6257,0.51,0.233,0.256,1.55,0.93,0.59,0.5,5.5,0.1571458084,0.261694971201395,0.402987275681395,0.43
-12.1038,13.4399,0.399,0.266,0.335,1.49,1.87,0.76,0.73,5.8,0.2039240668,0.322929302286514,0.427407902606514,0.23
-12.1038,13.5246,0.407,0.266,0.326,1.51,1.39,0.76,0.64,5.6,0.19876838944,0.317175803344337,0.425078526096337,0.23
-12.1038,13.6093,0.403,0.275,0.321,1.52,2.04,0.78,0.68,5.8,0.19597122616,0.315436921519904,0.425257624927904,0.23
-12.1038,13.694,0.399,0.269,0.332,1.54,2.23,0.71,0.77,5.7,0.20198982196,0.321103318183288,0.426180543991288,0.23
-12.1038,13.7787,0.434,0.253,0.313,1.53,1.37,0.67,0.67,5.8,0.19089991564,0.30561297609375,0.41842169352575,0.23
